id_prestador,id_especialidad
53062452306726,1
53062452306726,4
52067702306750,3
51062742306885,101
52066382207136,10
14061052206905,3
14061052206905,1
14061052206905,4
53501052358834,1
53501052358834,4
50068752306737,101
52064412307083,3
50065392307195,2
50065392307195,5
13063222206773,1
13063222206773,4
52740352380278,9
52064082207052,3
52067212307194,8
50900842396934,3
53064412307277,1
53064412307277,4
50540772365201,9
50900772396942,3
10820632386281,1
10820632386281,4
13061342306867,1
13061342306867,4
50064412306955,101
13065152307058,1
13065152307058,4
53064272207098,1
53064272207098,4
53068402306866,1
53068402306866,4
14068052206943,8
14068052206943,1
14068052206943,4
10065182206734,1
10065182206734,4
14064412306855,1
14064412306855,4
14062032306801,1
14062032306801,4
10820842386295,3
10820842386295,1
10820842386295,4
13064102306738,3
13064102306738,1
13064102306738,4
53064102306837,1
53064102306837,4
14064412306892,3
14064412306892,1
14064412306892,4
50063572307126,3
51068612307266,101
53501052358832,1
53501052358832,4
50068612307209,101
50064412307291,3
50900842396900,9
14064342306894,8
14064342306894,1
14064342306894,4
14066442307077,1
14066442307077,4
53064272307235,1
53064272307235,4
14061122307242,1
14061122307242,4
50060582307269,10
53501052358824,1
53501052358824,4
53140142333224,1
53140142333224,4
50140142333232,8
53064412307156,1
53064412307156,4
50900842396938,9
14500072358797,1
14500072358797,4
52063572307127,3
53500212358830,1
53500212358830,4
52063572306857,10
53500212158856,1
53500212158856,4
50500072858805,9
50500072858805,1
50500072858805,4
53061612306762,101
14065682306877,1
14065682306877,4
52066092207040,10
13064902307063,1
13064902307063,4
10140142333233,1
10140142333233,4
50900842396930,2
50900842396930,5
10380142350497,1
10380142350497,4
14065152206820,8
14065152206820,1
14065152206820,4
14064272307335,1
14064272307335,4
13066382307343,1
13066382307343,4
14060352307217,1
14060352307217,4
14067602307268,1
14067602307268,4
53500282358829,1
53500282358829,4
15067002207004,101
52064412306999,3
52100492324461,3
53062602307479,3
50780212383316,101
53020012317710,9
50700282377550,105
52500282358920,3
50580352367462,3
51580352367469,105
50140142333304,10
50063572207483,105
52064412307496,10
50140422333453,8
13066382307532,1
13066382307532,4
15066512207484,101
53140142233746,1
53140142233746,4
53940072395185,105
50820842386528,101
10140142133413,1
10140142133413,4
52260072129390,10
10101052324585,1
10101052324585,4
14020012317750,1
14020012317750,4
51540282365694,9
51540282365694,101
50064272307454,10
14101122324462,3
51620212370475,105
50260212329413,8
51780142383338,105
52780142383339,3
12460142955303,1
12460142955303,4
51140142133784,105
50460142155302,1
50460142155302,4
50580492367481,9
50140142333928,3
50140142333574,3
52500072358916,3
52300282342682,1
52300282342682,4
50140212133404,3
50140142133406,3
50141402133407,3
50060562307533,101
50020012317778,9
50580352367437,9
50100492324583,101
53300912342679,1
53300912342679,4
10140422333292,1
10140422333292,4
50141822333342,101
52740352380344,3
50065252207519,101
50700422377544,9
50140982333338,101
50140982133408,3
50060772307517,101
51580702367464,105
53140142333514,1
53140142333514,4
15141822233668,101
53140142333379,1
53140142333379,4
52260212329411,3
53140912333539,1
53140912333539,4
53140142333549,1
53140142333549,4
53141402333686,1
53141402333686,4
51140142333354,105
51660282373656,101
53140142333639,1
53140142333639,4
10062602307542,1
10062602307542,4
52065682307509,10
53140912333477,1
53140912333477,4
51140632333538,101
50140142333676,2
50140142333676,5
52065602307471,10
52580352367399,3
14064132307508,3
14064132307508,1
14064132307508,4
50140142333608,101
50140422133402,3
52780142383345,3
14700282377534,1
14700282377534,4
50140142333317,3
51580352167442,105
53860492192892,1
53860492192892,4
50020012317540,8
50140142333506,8
53180212139556,1
53180212139556,4
50900842397007,3
52780212383328,3
50900842396981,3
50020012317598,8
50020012317637,3
15063922207515,101
15063922207520,101
53140212333550,1
53140212333550,4
53140422333532,1
53140422333532,4
50380212350527,8
53141402333548,1
53141402333548,4
53140142333560,1
53140142333560,4
51580352367459,105
53064902307523,1
53064902307523,4
53141402333618,1
53141402333618,4
50140142333640,101
50140142333435,3
50140142333623,3
51140142333628,101
51140142333635,101
50140842133403,3
53140142333422,1
53140142333422,4
53140142333699,1
53140142333699,4
10700282377528,1
10700282377528,4
50065602307500,101
51900842397005,105
52500072358915,3
53300842342681,1
53300842342681,4
53140212333556,1
53140212333556,4
51100492324584,101
50300842342691,105
52300082342692,3
14860492392888,1
14860492392888,4
15820702386583,101
15820702386583,1
15820702386583,4
53860492392893,101
51260772329427,105
52500213058937,3
53940142395165,105
51740562180337,105
50060912307502,3
50140142333644,2
50140142333644,5
50140142333313,3
15064412307531,1
15064412307531,4
52020012317690,10
50062242307473,2
50062242307473,5
14064272307488,1
14064272307488,4
53940072395187,105
53140142333363,1
53140142333363,4
51660492373645,101
50064902207474,1
50064902207474,4
53064412307499,1
53064412307499,4
51300772342647,101
50141332133405,3
53141402333451,1
53141402333451,4
51580352367436,105
52660282373664,3
53900842397047,1
53900842397047,4
50140142333589,9
50900842397057,3
50140142333918,8
10221402326800,1
10221402326800,4
10140142333468,1
10140142333468,4
15820632386562,101
15820632386562,1
15820632386562,4
50260772329414,9
53140142333358,1
53140142333358,4
50500072358901,1
50500072358901,4
13064102307467,1
13064102307467,4
52260072129425,3
50700282377526,105
50780212383322,101
52780212383323,3
14861472392887,1
14861472392887,4
14380212350534,8
53061122307469,1
53061122307469,4
14861192392886,1
14861192392886,4
53140142333397,1
53140142333397,4
50900842396973,101
14421052353940,1
14421052353940,4
50020012317723,9
15300842342649,3
10140142333303,1
10140142333303,4
14300842342652,8
14300842342652,1
14300842342652,4
14067562307597,1
14067562307597,4
50500072358955,9
50500072358955,101
50300842342706,10
52300842142701,10
51580702367581,105
50940072795196,9
50580352367504,9
51500072358980,9
51500072358980,101
52500282358985,3
15820282386599,101
15820282386599,1
15820282386599,4
52300842142702,10
51260072329430,105
15064202307555,101
15064202307555,1
15064202307555,4
51500282658970,105
50500982358981,3
51500982358991,101
53060582307591,8
52500072358984,3
14580352367491,1
14580352367491,4
50900912397066,3
52581122367566,3
52500282358979,3
15820422386611,101
15820422386611,1
15820422386611,4
50580352367552,8
50580352367606,101
14180212139564,1
14180212139564,4
10900142197141,1
10900142197141,4
52063572307553,3
51500072358966,105
50500212358967,9
14100492324615,1
14100492324615,4
15820562386618,101
15820562386618,1
15820562386618,4
50140912334037,3
52067912307568,3
50500702358976,3
51580352367537,105
10064412307580,1
10064412307580,4
53063712307551,1
53063712307551,4
15065812307558,101
15065812307558,1
15065812307558,4
51740562380429,101
51580352367521,105
53900842397064,1
53900842397064,4
10140142334160,1
10140142334160,4
50500982358962,1
50500982358962,4
53500912258965,1
53500912258965,4
50500212358958,9
50500982358959,2
50500982358959,5
52065952307573,3
51740562380441,101
51500072758974,105
51300842342709,101
10061122307578,1
10061122307578,4
53580352367595,1
53580352367595,4
50580352367611,9
53064972307590,9
51067492307572,101
12580352367614,1
12580352367614,4
52500072358983,3
51580352367517,105
53062802307581,1
53062802307581,4
50020012318151,101
53100562224616,1
53100562224616,4
50300842342699,3
50068262307595,101
51140142334033,101
50580352367561,10
51580352367551,105
52581122367516,3
52068612307576,10
51260352329435,101
51620422370516,105
10100352224614,1
10100352224614,4
51500982358946,101
13100492124591,1
13100492124591,4
52820842186673,101
10140142334136,101
10062522215001,8
10062522215001,1
10062522215001,4
53660282373674,1
53660282373674,4
51220982326932,105
51220982326936,105
52020012318289,10
50700422377568,101
50700422377568,105
50900842397152,9
13500282358996,1
13500282358996,4
50061402315000,3
50061402315000,101
52500072359000,3
52500072759002,3
13060912315000,1
13060912315000,4
51066382315001,101
50500072359004,101
50500072359004,1
50500072359004,4
51380282350865,105
51380142350913,105
50581122167690,101
51380212350853,105
51380942350863,105
50065252215035,101
51380422350901,105
51380212350813,105
51380632350882,105
51380632350885,105
50501052359010,1
50501052359010,4
50700282377798,9
51380142350922,105
14068612315013,1
14068612315013,4
51380212350854,105
50660282374046,1
50660282374046,4
51065602315030,101
51380212350820,105
51380212350826,105
52380212350838,3
14861472392902,1
14861472392902,4
51380632350884,105
51380632350886,105
51380422350894,105
50580352367670,9
51380212350857,105
51380212350812,105
50067562315030,101
50581122167695,101
51380212350806,105
51380212350843,105
50064342315034,101
51380212350840,105
51380212350845,105
51380212350850,105
51380282350864,105
52064272315032,10
51380212350833,105
10060562315033,1
10060562315033,4
51380422350904,105
51380142350906,105
51380142350907,105
50700282377570,9
51580352367665,105
51381122350869,105
51380352350872,105
51380352350874,105
51380632350877,105
51380632350881,105
51380632350883,105
51380632350889,105
51380352350893,105
51380422350895,105
51140982334181,2
51140982334181,5
51140982334181,101
51380142350909,105
51380212350852,105
51380352350870,105
50700282377571,9
51581122367656,105
10221402127103,1
10221402127103,4
14860352393297,1
14860352393297,4
10221402127102,1
10221402127102,4
14068612315006,1
14068612315006,4
53300842342734,1
53300842342734,4
51380212350856,105
51380212350858,105
51380212350859,105
51380352350871,105
50580352367663,10
50580352367651,10
12067912215009,1
12067912215009,4
50580352367642,8
10860632392904,1
10860632392904,4
53300982342727,1
53300982342727,4
50700282377573,101
50068612315032,101
51380212350821,105
51380422350902,105
51380212350829,105
51380212350835,105
51380212350837,105
51380212350849,105
51380142350917,105
51380212350839,105
51380212350855,105
51380142350914,105
51380142350915,101
51380142350915,105
51380212350809,105
50140212334178,101
51140982334180,101
51380632350879,105
10061192315034,1
10061192315034,4
51380142350916,105
51500282359008,101
10660282173678,1
10660282173678,4
50580352367671,9
13901192397161,3
13901192397161,1
13901192397161,4
51380142350920,105
51380072350923,105
51380212350825,105
51380212350831,105
51380142350919,105
13060582315030,1
13060582315030,4
51380212350811,105
51380212350844,105
51380212350860,105
51380212350861,105
51381122350868,105
12860492392907,1
12860492392907,4
51380212350824,105
51380212350808,105
51380212350810,105
51380212350818,105
51381122350867,105
51100352324621,101
50580352367660,9
13066382315013,1
13066382315013,4
51660282374053,101
50500072359801,9
11500493060413,1
11500493060413,4
53068262316795,1
53068262316795,4
50900842398099,101
13740562180482,10
14064692316742,8
14064692316742,1
14064692316742,4
51501052360326,105
50500072359768,9
53141472334204,1
53141472334204,4
53140212334208,3
51140982334197,101
51180212340164,101
50500072360336,101
50500702360402,10
13063572315083,10
13063572315083,1
13063572315083,4
53540282165716,1
53540282165716,4
10067602315066,8
10067602315066,1
10067602315066,4
14067492315083,8
14067492315083,1
14067492315083,4
10860772393401,1
10860772393401,4
50140142334707,101
53100492124692,1
53100492124692,4
51500072360331,105
52500282360345,3
51340492347835,105
52740352380626,3
52140142334190,10
52140142334203,3
52660352374060,3
53500982359854,1
53500982359854,4
51221402327144,101
53500772359856,1
53500772359856,4
50221402127147,10
52221402127149,10
53141402334284,1
53141402334284,4
52500702359863,3
50500632359865,101
10064902316021,1
10064902316021,4
14063572316634,1
14063572316634,4
14500282359862,1
14500282359862,4
50500072360321,10
51140422334614,105
51340142347834,105
50500072359777,9
50501052359783,8
51300842343437,101
52380212350974,3
50860492393398,8
53140142334192,9
10820842386760,1
10820842386760,4
10580352367775,1
10580352367775,4
50500282360324,9
52064272216769,10
10780283083374,1
10780283083374,4
50060282316796,8
52740562380647,3
53300842343454,1
53300842343454,4
53300982343455,1
53300982343455,4
51020012318822,105
51740562380475,105
50500072359800,9
50500072359802,9
10067632316017,1
10067632316017,4
52660282174084,3
13064272316018,1
13064272316018,4
14140142334568,3
14140142334568,1
14140142334568,4
50500072360338,101
14062802316739,8
14062802316739,1
14062802316739,4
50140142334713,9
50860492393386,9
14066382316753,1
14066382316753,4
52063572316633,10
10821122386899,1
10821122386899,4
53140142334269,3
50501262359817,9
51820422186763,105
53064272316022,105
50500072360349,9
51900212398234,101
50140562334651,8
52501262360357,3
52062032316778,3
51020012318511,105
51700282377804,101
50500982359833,9
50900702398149,3
50501052359884,10
51221402327198,105
14066552316775,1
14066552316775,4
53780212183366,1
53780212183366,4
52501192360370,3
53500282360387,1
53500282360387,4
53020012218903,1
53020012218903,4
50260142329602,105
10068542315063,1
10068542315063,4
13500492359834,10
13500492359834,1
13500492359834,4
50500072359836,9
52500072359839,10
51260212329613,105
10861612393399,1
10861612393399,4
50500493060384,10
13066382316748,1
13066382316748,4
13661472374150,1
13661472374150,4
51380212350980,101
13065812316027,3
13065812316027,1
13065812316027,4
50580352367779,105
50020012818663,9
53140142334674,1
53140142334674,4
50067072316272,9
51580352367802,101
52140142334318,3
10260772829633,1
10260772829633,4
52500632359757,3
51500072359840,101
51540912365726,101
51860492393321,105
53068052316294,1
53068052316294,4
10020012918669,1
10020012918669,4
51860492393324,105
50500982360377,8
50500982360377,1
50500982360377,4
50140142334641,9
14300492343446,3
14300492343446,1
14300492343446,4
52140422334195,3
50500072359843,101
52064412316297,3
14300842343273,101
14300842343273,1
14300842343273,4
10540212165707,1
10540212165707,4
51500982359764,105
52140142334198,3
10064412315037,1
10064412315037,4
52260072329610,3
52062242315063,10
50700282377918,101
50260072329614,101
53300842343232,1
53300842343232,4
53500772359861,1
53500772359861,4
52500212359847,3
53660562374074,1
53660562374074,4
51500072359851,105
51221402327145,101
13220842127139,1
13220842127139,4
53065882315069,1
53065882315069,4
50380212350934,8
51500982359766,105
50900842398141,3
52500282361191,3
52580352367937,3
51860492393316,105
51860492393317,105
50140142334267,3
50500282359816,9
50700282377824,9
50580352367804,3
52500282361192,3
51580702367942,105
51260772329604,101
52260772329608,3
14068612315063,1
14068612315063,4
51500072359841,105
50500212360395,9
50500282360399,9
50020012018854,1
50020012018854,4
50140422334283,3
51068262316016,101
50580352367946,10
50580352367952,10
51220282327143,101
53501052359860,1
53501052359860,4
53064272316292,1
53064272316292,4
50020012318615,8
52500072359864,3
14060582316003,8
14060582316003,1
14060582316003,4
51340562347804,105
52068052316635,3
51300152343407,101
50700282377930,101
50100492324635,1
50100492324635,4
52067562316306,3
51140912334183,101
53660282174049,1
53660282174049,4
50580352367964,9
51500982360339,101
14065682316270,8
14065682316270,1
14065682316270,4
53064272316288,1
53064272316288,4
50700282377834,9
51020012318492,105
51580142367762,105
10540072365723,1
10540072365723,4
52500072359881,3
52500212359882,3
51140142334286,105
50580352367781,9
14060982316274,3
14060982316274,1
14060982316274,4
14064342316309,8
14064342316309,1
14064342316309,4
50140142334191,9
14500072361194,1
14500072361194,4
50500072361195,9
51340142347805,105
50580352367776,9
10140142334320,1
10140142334320,4
53700282377815,9
53580352367788,1
53580352367788,4
53300842343271,1
53300842343271,4
51501052359763,105
14300842343240,8
14300842343240,1
14300842343240,4
52064972316298,3
51860492393325,105
15060352316301,101
53064412315036,1
53064412315036,4
50500282359774,9
52065682315063,3
51500282359853,101
51860492393322,105
50020012218674,10
13064272316307,1
13064272316307,4
50740352380786,9
51740562380484,105
50700282377817,105
51020012318620,101
51020012318620,105
53020012318637,1
53020012318637,4
52660282374058,3
50500842359824,9
51500982359829,101
52064412316019,3
53140142334207,3
50500072359842,9
50500492359832,9
52260772329605,3
52260212329606,3
50700842377847,9
14140142334330,3
14140142334330,1
14140142334330,4
50500072359900,1
50500072359900,4
53100492224647,9
52460422355438,101
53340142347822,1
53340142347822,4
52221402327210,10
50060562316459,101
53140142334390,3
52100492324661,3
53500772359998,1
53500772359998,4
50500072360002,3
50500072360013,8
14064412316437,3
14064412316437,1
14064412316437,4
51340142347814,105
50180212340180,8
52500842359985,3
53060492316443,1
53060492316443,4
53063572316460,1
53063572316460,4
52064412316362,3
50500072359999,1
50500072359999,4
52500632360046,3
52460142355447,3
14020012718696,1
14020012718696,4
52100492324662,3
52340142347812,3
50460142355455,8
50100492324660,3
53067492216423,1
53067492216423,4
15066092216421,101
50500212360034,10
52740562380583,3
51340142347813,105
10100352324651,1
10100352324651,4
52500282359984,3
50580702367816,9
51066382316450,101
50500282360115,3
50500702360116,9
51020012318750,105
50501192360009,101
50700282377852,9
13660282374100,1
13660282374100,4
51340142347817,105
53340142347819,1
53340142347819,4
52064342316343,3
51900842398158,101
14068052216417,9
14068052216417,1
14068052216417,4
50060352216416,9
50500072360019,9
53820842186882,1
53820842186882,4
12065602116388,1
12065602116388,4
13460142355442,10
53580352367827,2
53580352367827,5
53820842386795,1
53820842386795,4
53820632386797,1
53820632386797,4
52340142347816,3
53063572316445,3
13062382316453,1
13062382316453,4
51460142355448,105
53940072395210,2
53940072395210,5
51660562374097,101
14068402216420,8
14068402216420,1
14068402216420,4
50500212360025,9
53064902316432,1
53064902316432,4
13064412316449,1
13064412316449,4
53060352316455,1
53060352316455,4
52100492324663,3
51700282377855,105
52221402327245,10
10820842386798,1
10820842386798,4
50900842398188,3
52221402327244,10
52740562380557,3
53660072374099,8
50660282374106,3
51140142334396,101
14500072360033,1
14500072360033,4
50141402334491,101
14065952316444,8
14065952316444,1
14065952316444,4
14060912216371,8
14060912216371,1
14060912216371,4
50700282377880,9
53065952316342,1
53065952316342,4
53820632286862,1
53820632286862,4
53660072374109,1
53660072374109,4
51340492347815,105
52460142355436,3
52500212359903,3
52220212327205,10
52100492324664,3
15460142155435,101
50900842398176,3
53460422355467,1
53460422355467,4
50500212360094,9
50500212360096,9
51500982360000,105
12064272116387,1
12064272116387,4
50140422334486,8
50063712316454,8
14064272316456,8
14064272316456,1
14064272316456,4
15460142355451,101
15460142355451,1
15460142355451,4
52460142355469,3
52067002316353,3
50060912216422,9
50500212360029,10
52221402327204,3
50580352367818,9
13062602316349,1
13062602316349,4
51460142355476,101
50700282377854,101
50700282377854,105
50100492324665,3
50500072360001,1
50500072360001,4
50900842398174,101
10064342316425,101
10064342316425,1
10064342316425,4
14301132343356,1
14301132343356,4
51501052360053,101
53340142347821,1
53340142347821,4
14500982360037,1
14500982360037,4
52500212360182,3
52500072360196,3
52100492324690,3
50060912216625,3
10860352193408,1
10860352193408,4
53064412316900,1
53064412316900,4
50140982334627,3
50141402334637,8
51740562180621,101
51740562180621,105
10500982360136,1
10500982360136,4
50500282360173,101
53141402334547,1
53141402334547,4
50500282360244,9
10500282760392,1
10500282760392,4
50780142383361,101
50500072360203,9
52500282360204,101
50500492360218,9
50500282360268,9
51067702316626,101
52500632360166,3
50901192398225,3
50068612116757,9
14700282377946,1
14700282377946,4
52500072360149,3
52420212354030,3
51860492393363,101
50500282360260,9
51860492393366,101
53064412116885,1
53064412116885,4
52500632360205,3
50500282360269,9
50500212360270,9
51740562380664,105
10066482316867,1
10066482316867,4
13063642316877,1
13063642316877,4
53100492824715,1
53100492824715,4
51500842360220,101
52900142398257,10
10068612316750,1
10068612316750,4
52420212354031,10
13065602316548,1
13065602316548,4
50500072360222,101
50500212360225,9
50500212360228,9
50500072360234,9
50500282360245,9
14064412316924,3
14064412316924,1
14064412316924,4
50500072360499,10
50500072360502,9
14063572316825,1
14063572316825,4
50380142350989,9
51780212383383,101
13061822317240,1
13061822317240,4
50500072360549,101
50620072370951,9
10700282378024,1
10700282378024,4
53340142347832,1
53340142347832,4
50500072360506,9
52064902316546,10
13067602317257,1
13067602317257,4
53066232317259,1
53066232317259,4
50500072360194,9
52500492360251,3
50500072360252,9
51700282378106,105
52500562360356,3
53300282343452,1
53300282343452,4
51540282165851,105
53065952316826,1
53065952316826,4
53101122324675,1
53101122324675,4
53500702360174,1
53500702360174,4
50500212360241,9
50740562180637,3
51900842198306,105
51740562380666,105
13500212360494,1
13500212360494,4
50140142334824,9
52068402316539,10
14064412317241,3
14064412317241,1
14064412317241,4
50620422370952,9
50501052360282,3
50580352367847,9
50064412116650,9
52064412316791,10
50140142334763,3
51500072360501,105
50500282360472,9
51940072395223,105
53500702360154,1
53500702360154,4
50068332216560,101
50660282374130,101
14062742316738,8
14062742316738,1
14062742316738,4
50140142334780,3
52500632360170,3
51340142347828,101
50140142334554,3
52501052360236,3
51860492393357,105
50067562316779,8
52740562380643,3
52900842398328,3
51620422370876,105
13860492393388,1
13860492393388,4
50140142334664,9
52300152343459,3
52500632360304,3
51500982360307,101
52061192316615,3
14066382316616,3
14066382316616,1
14066382316616,4
50500212360313,1
50500212360313,4
50500072360315,10
51900842398208,101
50501052360293,3
51780212383401,105
53740562180602,8
50500702360242,9
51500072360294,101
50900842398233,2
50900842398233,5
52500072360368,3
53064202316467,1
53064202316467,4
50064412316647,101
53500072360151,1
53500072360151,4
52500212360167,3
50500212360198,9
52500072360305,3
52740562380654,3
10064272316509,1
10064272316509,4
53060912316521,1
53060912316521,4
51860352393346,105
50500282360303,9
50500072360397,9
50500072360400,101
52066582316859,3
50220212127284,1
50220212127284,4
50500982360328,101
52060352316673,3
50500072360184,9
51900842198333,105
50140632334782,3
51421052354028,101
14065882316533,1
14065882316533,4
51860492393350,105
52860492393360,3
50500212360271,9
52860492193364,3
52060352316674,3
52740562380659,3
53065252316853,1
53065252316853,4
52260772329639,3
50421052354035,2
50421052354035,5
50500492360266,9
50500072360471,9
51740562380670,105
50500912360486,2
50500912360486,5
53860772393397,1
53860772393397,4
50140142334662,3
53500632360155,1
53500632360155,4
50140142334553,3
50500282360255,9
50500282360255,101
51740562380658,101
52860492393368,3
53540912165852,1
53540912165852,4
51260772329642,105
51140982334823,101
52100492324722,3
52421052354034,3
51340142347829,105
50500702360272,9
50500072360137,9
52820632386942,3
51620422370939,105
50500072360488,10
50500982360474,8
52064412316862,3
52660282374127,3
51660282374131,9
51660282374131,101
52068612216553,3
50500072360235,101
50062742316645,3
51500072360495,105
50500772360498,9
50500212360503,9
50500282360504,9
51500072360513,101
50500212360226,9
10067562316690,1
10067562316690,4
51780282383384,105
52780072383385,3
51340492347876,105
52780282383393,3
51780282383395,101
50500282360230,9
50500982360248,9
53067912316881,1
53067912316881,4
50500212360237,9
50140142334838,9
50500072360224,9
50500072360227,9
50500212360239,3
51860492393356,105
50500282360308,3
51900842198336,105
50500072360214,9
50500142360246,9
53340352347830,1
53340352347830,4
50421052354161,10
50500072360256,9
50500632360274,9
50500072360250,9
50500912360267,9
52100492324712,3
50500282360322,2
50500282360322,5
51340492347836,105
50500072360469,10
53300152343417,1
53300152343417,4
52500072360299,3
14067072316758,1
14067072316758,4
52067072316914,10
52221402327257,10
50500072360229,9
14300842343414,105
14300842343414,1
14300842343414,4
50460632155518,101
13260422329636,1
13260422329636,4
50020032318909,101
50140142334676,9
50140142334676,101
53065952316873,1
53065952316873,4
14064902316907,1
14064902316907,4
52500632360450,9
51700282377890,105
50860492393345,9
50500072360209,9
50500072360217,9
51260772329644,105
50500702360185,9
50500072360276,9
51740562380665,105
50500072360478,101
51500282360483,101
53740562180600,9
50500282360223,9
53860492393369,1
53860492393369,4
51740562380642,105
50500072360277,9
50501052360238,8
50500072360265,9
53063572316630,1
53063572316630,4
50420212354025,101
50500072360163,9
10860492393351,1
10860492393351,4
50500212360254,9
15060562316598,101
13820632386904,10
50500282360288,9
53061052316755,1
53061052316755,4
14060492316547,1
14060492316547,4
52100492324676,3
15064412316618,101
50064342316909,9
10062452316923,1
10062452316923,4
52140142334810,3
52140142334810,10
50500982360325,9
51740562380648,101
53060492316844,1
53060492316844,4
50500282360273,9
50140142334575,10
52100632324699,3
52700842377982,3
50500912360232,3
50500072360258,9
52340562347870,3
51900842198326,101
51740562180653,105
50500212360468,9
50500072360275,10
53300842343393,1
53300842343393,4
50500282360289,9
51500282360262,105
52500212360263,3
50500072360286,9
15063712316800,101
15063712316800,1
15063712316800,4
50068052216886,101
50068052216886,1
50068052216886,4
14064102316840,8
14064102316840,1
14064102316840,4
53500212360153,1
53500212360153,4
14860492393365,1
14860492393365,4
53140142334566,1
53140142334566,4
53300702343436,1
53300702343436,4
53064412317140,1
53064412317140,4
50900842398418,101
53064272317310,1
53064272317310,4
50901052398401,3
50500072360606,105
52068612317329,101
53500072060852,10
51620422370955,105
50700282378025,101
10064272317039,1
10064272317039,4
14064412317077,1
14064412317077,4
50500072360822,3
10900632398421,1
10900632398421,4
50500282360732,9
50500632360753,9
14064412317062,3
14064412317062,1
14064412317062,4
14064342317125,10
14066582317130,2
14066582317130,5
14066582317130,1
14066582317130,4
52060582317360,3
51700282378081,9
51700282378081,101
50940142295226,10
53900842398424,1
53900842398424,4
52660282374179,3
51340142347879,105
50220282327308,9
50220632327359,9
51140212334983,101
14300842343503,8
14300842343503,1
14300842343503,4
51540282265860,105
52100492324733,3
53901192398438,1
53901192398438,4
50740562380724,9
51620072370961,101
51901192398469,105
53900352398472,1
53900352398472,4
50740072380749,9
51064902317433,101
50063572317048,101
11820212388549,1
11820212388549,4
52066582317188,3
52066582317188,10
50900632398391,101
50140142335001,9
50620072370958,9
52500212360877,3
50900842398449,9
13140142335014,3
13140142335014,1
13140142335014,4
52140142334990,3
52140212335004,3
50700772378074,8
52140072335006,10
50620212370956,101
10820912388572,1
10820912388572,4
51220632327363,105
53500282360890,1
53500282360890,4
10140142335017,1
10140142335017,4
50501262360695,9
53141472334975,1
53141472334975,4
50500282360762,9
50500072360774,9
50500282360779,9
52740562380684,3
51060282317390,101
50740562380741,9
50740562380742,9
50740562380743,9
50220212327388,9
53900212398457,1
53900212398457,4
51700282378096,105
50501052360865,8
50501052360885,9
52500702360886,3
53900842398473,1
53900842398473,4
53900842398475,1
53900842398475,4
51900842398476,105
50140982334993,8
13500282360627,10
12068052217381,1
12068052217381,4
51064412317399,101
10064902317030,1
10064902317030,4
50500142360629,9
52740562380705,10
50140912335012,8
50900842398477,9
50900842398477,105
51900842398479,105
51500072360892,101
53062242317271,1
53062242317271,4
50140142334986,10
14063572317087,1
14063572317087,4
52500632360567,3
50900842398411,9
50500072360651,9
52064902317344,3
52500072360529,3
53141332334874,1
53141332334874,4
52900772398393,3
53068052317308,1
53068052317308,4
53860492193417,10
52068052317373,3
53066442317374,1
53066442317374,4
14064902317171,1
14064902317171,4
50501192360547,9
53066382217299,1
53066382217299,4
51340142347880,105
50500212360711,9
50501052360794,9
51221402327373,105
50740562380691,9
14066382316980,1
14066382316980,4
50901192398406,9
52300842343478,3
52500212360586,3
10065392317163,1
10065392317163,4
53900842398440,1
53900842398440,4
50740562380727,9
50740562380727,3
50740562380732,9
51740352380736,101
51740352380736,105
50740562380738,9
51620072370964,101
53900842398453,1
53900842398453,4
10068612317209,1
10068612317209,4
50220212327336,9
51221402327338,105
50500072360553,1
50500072360553,4
51860492393414,101
50500072360581,9
50500072360588,9
53140982334936,1
53140982334936,4
50500072360641,101
53140422334982,1
53140422334982,4
50220212327304,9
50620212370950,9
52065882317237,10
13064122317289,1
13064122317289,4
50500702360576,101
53300492343500,1
53300492343500,4
50740562380739,9
50740562380740,9
50620072370966,9
53900842398459,1
53900842398459,4
14064412317402,3
14064412317402,1
14064412317402,4
14067492217404,8
14067492217404,1
14067492217404,4
10064482217408,1
10064482217408,4
52064272317410,3
52063572317063,10
51061962317128,101
50500142360646,10
50500072360618,1
50500072360618,4
52500072360623,3
50140142334949,3
51500072360658,101
53221402127345,9
53140912334956,1
53140912334956,4
50500072360666,10
50500982360664,101
50500212360665,101
53064342317412,1
53064342317412,4
14065152217420,1
14065152217420,4
51220212327301,101
51064412317246,101
50140142334922,3
50140142334933,8
52063572317330,3
50500072360585,9
52100492324731,3
52100492324732,3
51780212383407,101
50221402327333,9
51220982327294,105
51221402327296,105
50500072360563,8
50500072360563,1
50500072360563,4
52500212360530,3
53060912217012,1
53060912217012,4
51220212327289,105
52500982360682,3
50500212360686,9
51060562317119,101
53221402327314,1
53221402327314,4
51141402335016,101
52064342316985,10
51064412317156,101
52140212334920,3
51340492347887,105
50700842378086,9
13900142398465,1
13900142398465,4
51501192360882,101
50500282360883,9
50900842398468,9
50066582317307,10
50901192398399,3
10140142334935,1
10140142334935,4
50700282378046,9
51060632317137,101
50140982334885,101
52100492324730,3
53540282265859,3
53540282265859,1
53540282265859,4
50900842398410,9
52100492324734,3
50500072360577,9
50501052360589,9
53900842198378,1
53900842198378,4
52067072317097,3
50500282360687,9
50180842340235,101
50500632360597,9
50500212360610,9
50500982360612,8
50500982360612,1
50500982360612,4
50500212360613,9
50500072760624,9
50140142334946,8
